Régions;GRIP;IRA;CONS;GRIP;IRA;CONS;GRIP;IRA;CONS; TOTGRIP;Tot IRA;T,cons;TX GR;TX IRA;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Le Kef;0;471;775;691;0;1056;1428;0;3920;2119;471;5751;36,8;8,2;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Siliana;46;0;169;284;0;607;618;0;2340;948;0;3116;30,4;0,0;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Kairouan;289;110;801;513;174;1060;788;174;2000;1590;458;3861;41,2;11,9;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Sousse;292;207;1139;238;161;725;982;321;5443;1512;689;7307;20,7;9,4;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Mahdia;85;42;359;110;0;494;180;5;662;375;47;1515;24,8;3,1;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Monastir;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Kasserine;286;4;1068;500;5;957;992;18;3236;1778;27;5261;33,8;0,5;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Sfax;123;296;789;325;234;1632;603;426;3800;1051;956;6221;16,9;15,4;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Gabes;299;58;1207;392;0;1164;1323;0;4811;2014;58;7182;28,0;0,8;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Kebili;326;412;1499;709;114;1874;1493;277;6423;2528;803;9796;25,8;8,2;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Gafsa;60;0;112;109;0;233;478;0;1616;647;0;1961;33,0;0,0;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Sidi Bouz;212;314;797;333;162;1044;879;171;3548;1424;647;5389;26,4;12,0;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Tozeur;75;47;184;70;37;193;263;74;795;408;158;1172;34,8;13,5;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Medenine;124;349;814;225;377;916;558;681;3281;907;1407;5011;18,1;28,1;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine3;Tataou;17;36;112;37;45;171;88;69;661;142;150;944;15,0;15,9;;;;;;;;;;;;;;;;
2009;DECEMBRE;Semaine4;Tunis;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
