2010;Mars;Semaine3;Jendouba ;30;106;250;13;37;114;46;42;506;89;185;870;10,2;21,3;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Le Kef;0;227;536;85;0;377;289;0;3437;374;227;4350;8,6;5,2;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Siliana;4;0;34;8;0;56;46;0;703;58;0;793;7,3;0,0;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Kairouan;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Sousse;27;134;510;20;50;234;123;138;2340;170;322;3084;5,5;10,4;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Mahdia;20;4;291;19;0;189;36;0;354;75;4;834;9,0;0,5;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Monastir;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Kasserine;83;0;671;185;2;502;412;5;3462;680;7;4635;14,7;0,2;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Sfax;24;153;632;41;119;775;103;268;3092;168;540;4499;3,7;12,0;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Gabes;34;51;619;65;16;496;228;105;2128;327;172;3243;10,1;5,3;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Kebili;26;143;397;34;26;353;136;46;2085;196;215;2835;6,9;7,6;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Gafsa;10;0;69;29;0;112;66;0;826;105;0;1007;10,4;0,0;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Sidi Bouz;56;144;356;27;56;242;141;83;2398;224;283;2996;7,5;9,4;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Tozeur;8;19;65;37;28;191;67;72;600;112;119;856;13,1;13,9;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Medenine;38;162;498;60;145;614;181;326;2508;279;633;3620;7,7;17,5;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Tataou;7;7;85;7;6;83;15;7;400;29;20;568;5,1;3,5;;;;;;;;;;;;;;;;
2010;Mars;Semaine3;Total;507;2117;7794;727;835;5768;2205;1973;33762;3439;4925;47324;7,3;10,4;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Tunis;8;337;701;11;80;350;54;99;1176;73;516;2227;3,3;23,2;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Ariana;74;0;1390;56;0;763;151;0;4011;281;0;6164;4,6;0,0;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Mannouba;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Ben Arous;10;105;384;6;113;271;13;91;1525;29;309;2180;1,3;14,2;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Bizerte;31;273;639;28;162;435;86;481;2726;145;916;3800;3,8;24,1;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Nabeul;40;605;1162;25;230;633;79;735;4472;144;1570;6267;2,3;25,1;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Zaghouan;36;0;331;21;0;219;75;0;1525;132;0;2075;6,4;0;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Beja;13;0;128;1;0;19;1;0;95;15;0;242;6,2;0;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Jendouba ;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Le Kef;0;180;491;100;0;490;287;0;3642;387;180;4623;8,4;3,9;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Siliana;19;0;131;18;0;302;104;0;2233;141;0;2666;5,3;0;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Kairouan;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Sousse;59;249;1030;55;111;644;261;298;5024;375;658;6698;5,6;9,8;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Mahdia;10;7;141;20;0;238;5;0;192;35;7;571;6,1;1,22591944;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Monastir;0;0;0;0;0;0;0;0;0;0;0;0;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Kasserine;74;0;708;190;2;500;369;4;3442;633;6;4650;13,6;0,1;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Sfax;29;168;670;35;113;802;100;257;3918;164;538;5390;3,0;10,0;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Gabes;55;69;780;62;12;570;204;93;3189;321;174;4539;7,1;3,8;;;;;;;;;;;;;;;;
2010;Mars;Semaine4;Kebili;25;110;422;47;10;383;164;63;2463;236;183;3268;7,2;5,6;;;;;;;;;;;;;;;;
